x_c y_c z_c
0.439895 -0.605582 -0.663146
0.685661 -0.714943 -0.136838
0.212782 -0.302823 0.92899
0.477272 -0.618199 -0.624533
-0.410374 0.911907 -0.00426699
0.757132 -0.278797 0.590783
0.102702 -0.845486 0.524029
-0.824103 0.556303 0.106682
0.00932659 0.254448 -0.967042
0.628554 -0.303733 -0.716007
0.786381 0.22183 0.576538
-0.697343 -0.539891 -0.471414
0.173966 0.0397804 0.983948
-0.140456 -0.82148 0.552668
0.0315515 -0.63413 -0.772583
0.550083 0.766652 -0.331138
-0.387442 0.0284797 -0.921454
-0.968075 0.239131 -0.0751493
-0.910459 -0.0140758 -0.413361
0.541228 -0.648627 0.535122
-0.502232 0.0134638 -0.864628
0.950288 0.275168 -0.145722
0.942672 -0.306904 0.131071
0.468079 -0.814815 -0.34202
-0.753987 0.0537305 0.654689
-0.348286 0.934502 -0.0734996
0.262224 0.570406 0.77838
-0.359228 0.754984 -0.548594
-0.719791 0.384997 0.577649
-0.244269 -0.449502 0.859233
-0.541093 -0.840878 0.0118921
0.959601 0.273994 0.0639727
-0.149617 -0.0839572 0.985173
0.895287 0.065762 0.44061
-0.374602 0.713924 -0.591597
-0.556841 0.819151 0.137547
-0.45439 -0.0530305 -0.889223
-0.33886 -0.914979 -0.219061
-0.321822 -0.883541 0.340273
-0.166512 -0.466547 -0.868681
-0.461373 -0.873875 0.153221
-0.00179147 -0.351352 -0.936242
0.797223 -0.160807 -0.581874
0.0365635 0.986539 0.159383
-0.750234 -0.527015 0.399254
0.345541 -0.442156 0.827708
-0.830602 0.555925 0.0323643
0.0295982 -0.969621 0.242815
-0.104425 -0.582366 -0.806191
-0.115538 0.693351 0.711277
-0.78721 -0.276867 -0.55104
-0.796479 0.580849 0.168033
0.700833 0.382479 0.602115
0.906863 0.400853 0.130061
-0.741565 0.592976 0.313785
0.366912 0.777667 0.510499
0.863892 -0.371784 -0.339805
-0.944576 -0.0477676 -0.3248
-0.507083 -0.311512 0.803634
-0.923464 0.0910157 -0.372734
-0.813034 0.161418 0.559392
-0.901128 -0.398514 -0.170749
0.707927 -0.376108 -0.597815
-0.839886 -0.359269 0.406837
0.46212 0.389171 0.796863
0.630246 -0.759444 0.161355
0.824088 -0.0243163 -0.565939
0.971732 0.0953539 0.215973
-0.884234 0.377772 0.274624
-0.338836 -0.649494 -0.680696
-0.284098 -0.938939 -0.194117
0.346745 0.507424 0.788853
0.578274 0.297508 0.759664
-0.570512 0.388523 -0.723578
-0.023476 -0.726792 -0.686457
-0.0918247 0.978447 -0.18496
-0.66475 -0.611519 0.429129
0.512191 -0.773565 0.373172
0.467619 0.729393 -0.499317
0.261529 -0.521205 0.812372
0.100791 0.0700521 -0.992438
0.825883 0.511811 0.236574
0.604163 -0.0219853 -0.796557
0.619482 0.723317 -0.305049
0.508911 0.860113 0.0348527
0.734728 -0.629367 -0.253124
0.459531 -0.883912 0.0867801
-0.511002 0.70142 -0.496877
-0.953159 -0.298481 0.0489565
0.16317 -0.853388 0.49508
-0.129903 -0.507524 0.851789
0.732569 0.209952 -0.647506
-0.766868 0.636961 0.0787013
-0.386223 -0.372642 0.843783
0.717494 -0.652972 0.24255
0.424253 -0.300988 -0.854059
0.813171 -0.559838 0.159164
-0.00645971 -0.886355 -0.46296
-0.433689 0.898811 0.0636557
0.797113 0.0833753 -0.598046
-0.3041 -0.943401 0.132353
0.473375 -0.163577 -0.86554
0.43137 0.65709 -0.618185
0.977536 0.120594 0.172859
-0.722226 0.483874 0.494222
-0.334728 0.904226 0.265204
-0.504764 -0.069485 0.860456
-0.0621033 0.111939 -0.991773
0.378342 0.835905 0.397644
-0.812211 0.519284 0.265815
0.0625821 0.920349 0.386058
-0.442953 -0.193553 0.875403
-0.916638 0.340236 0.209794
0.38644 -0.90001 0.201608
0.193775 -0.385042 -0.902327
0.142214 -0.818711 0.556316
0.657937 -0.587373 -0.471287
-0.256691 -0.471863 -0.843478
-0.925985 -0.0185819 -0.377102
0.197389 0.177913 -0.964046
0.332817 -0.909938 -0.24748
0.982086 0.106375 0.155537
0.682981 -0.466416 -0.562133
-0.478296 0.656156 0.583688
0.546259 -0.179346 0.818191
0.488233 -0.122884 0.864019
0.550073 0.141456 -0.823049
0.738993 0.485077 0.467536
-0.783226 -0.235938 -0.575231
-0.0458123 -0.827831 0.559103
0.610301 0.631578 0.478166
-0.695275 -0.553074 0.459023
-0.195824 0.979642 -0.0442046
-0.757364 -0.53219 -0.378382
-0.927357 -0.210886 0.309089
-0.829292 -0.179958 -0.529045
0.309818 0.876837 -0.367655
-0.615532 0.442052 -0.652465
0.43811 -0.117289 -0.891237
0.0305054 0.486946 0.872899
-0.636553 0.526219 0.563821
0.540733 -0.198615 -0.81741
0.316007 0.713871 0.624922
0.728115 -0.581619 0.362723
-0.417909 -0.0194341 0.908281
-0.941866 0.330218 0.0620052
0.175558 0.527345 0.831316
-0.406682 0.0321515 0.913004
-0.403584 0.0014856 -0.914941
0.206809 -0.823249 -0.528669
-0.468644 -0.840087 0.27318
-0.793012 0.343331 -0.503245
0.316559 -0.938838 -0.13555
0.538713 -0.321687 0.778656
0.469569 0.858398 -0.206536
0.654125 -0.348104 -0.671524
0.440583 -0.828843 0.344827
0.818974 0.329247 -0.469978
0.400941 0.5795 0.709525
0.846004 -0.349468 -0.402677
-0.244238 0.906775 -0.343668
-0.794667 -0.369335 -0.481763
0.643093 0.314919 0.698038
0.616368 -0.568355 0.545035
0.00145908 0.63785 -0.770159
0.503521 0.0512614 0.862461
0.515515 0.117071 -0.848845
0.108788 0.663397 0.740317
-0.922168 -0.153914 0.354847
0.0943951 -0.994973 -0.0334546
0.302922 -0.796769 0.522875
-0.179421 0.333743 -0.925432
-0.110389 0.899484 0.42278
-0.680399 -0.521341 0.515034
0.579292 0.0664676 0.812405
0.0497535 -0.259787 0.964383
-0.209159 0.957786 -0.197225
0.581742 0.506192 0.636668
-0.48672 -0.150422 -0.86051
-0.124774 0.543446 -0.830119
-0.0567376 0.0415467 -0.997524
-0.861658 -0.309852 -0.401917
-0.045364 -0.759787 -0.648587
0.348927 0.899482 0.263025
0.312186 -0.278982 -0.908135
-0.0963344 0.222181 -0.970235
0.0327582 0.894325 0.446218
0.645402 0.758204 -0.0926441
-0.663798 -0.747128 -0.0342355
0.805072 -0.398725 0.439178
0.60818 -0.723194 -0.327274
-0.76897 0.211441 0.603306
0.630009 -0.26397 0.730348
0.88182 0.461283 -0.0980335
0.484484 0.740192 -0.466252
0.680644 0.312314 -0.662709
0.0160001 -0.937315 0.348116
-0.440221 0.881041 0.173122
0.837464 0.442559 0.320617
-0.632991 0.683415 -0.363684
0.85963 0.496414 -0.12087
0.786339 -0.214607 -0.579323
-0.108353 0.72669 0.678367
-0.14237 -0.355653 0.923711
-0.555314 -0.737815 -0.383738
0.299275 -0.901795 0.31177
0.485278 0.251737 -0.837337
0.383046 0.163806 0.909089
0.346383 0.894885 -0.281424
0.327505 0.511501 0.794422
0.182111 0.902849 -0.389486
-0.603308 -6.12611e-05 -0.797508
0.303606 -0.874978 0.377143
-0.620169 -0.354027 0.700039
0.732271 -0.674077 -0.0969517
-0.460962 -0.596327 0.657197
0.25802 -0.24845 -0.933648
0.408938 -0.905427 -0.113892
0.867989 -0.170627 -0.466349
0.0584522 0.811562 -0.581336
-0.743333 0.640306 0.193556
0.6128 0.748726 0.252755
-0.934823 0.306209 0.179837
-0.179416 0.736882 0.651779
0.95396 0.223885 -0.19959
0.371536 0.682288 -0.629637
-0.0555735 0.971778 -0.22926
-0.793639 0.592247 -0.139218
0.274832 0.86586 0.418035
0.889072 -0.457342 -0.0197185
-0.234017 -0.772481 0.590347
-0.501013 -0.860289 0.0942816
-0.259835 0.793569 -0.550213
0.386849 0.404736 -0.828575
0.462808 0.552757 0.693014
0.201886 0.929817 -0.307705
0.831381 -0.0952899 -0.547472
0.907937 0.416216 0.049137
-0.978432 0.201287 -0.0464232
-0.219964 -0.553533 -0.803254
0.772775 0.391583 0.49948
0.130836 0.610405 -0.781209
-0.419578 -0.52845 0.738035
-0.190846 0.674554 -0.713131
0.422841 0.859412 -0.28743
0.213502 -0.976857 -0.0128968
0.832569 -0.116651 -0.5415
-0.469371 -0.220729 0.854968
0.686129 -0.514557 0.514255
-0.649389 -0.76028 -0.0163539
0.48218 -0.206483 0.851391
-0.504221 -0.76183 0.406664
-0.931577 0.316272 -0.179265
0.274204 -0.887894 -0.3694
0.0478403 -0.342935 -0.93814
0.687802 0.116884 0.716426
-0.953543 0.276395 0.119843
-0.112383 0.575741 0.809872
-0.347993 -0.729582 0.588736
-0.968756 -0.247244 0.0195643
-0.501729 -0.84709 0.175234
0.354216 0.934819 0.0253897
0.648526 -0.640677 -0.411032
0.832801 0.552426 -0.0356129
-0.50151 -0.300136 -0.811422
0.730411 -0.627031 -0.270798
-0.437338 -0.809271 0.392193
-0.965067 0.225482 0.133432
0.147508 0.2196 -0.964374
-0.378094 0.896756 0.229944
0.275727 0.792375 -0.544165
-0.565279 0.409861 -0.715873
0.635965 0.219284 -0.739907
-0.201235 0.631135 -0.749115
0.960754 0.184084 0.207521
-0.0727567 0.676905 0.732466
-0.607631 0.70729 -0.361283
0.986079 -0.0113728 -0.165891
0.971611 0.0586979 -0.229186
0.574867 0.33452 0.746743
-0.059412 -0.956286 0.286335
-0.103359 -0.834005 0.541989
-0.741683 0.563236 -0.36424
-0.498301 -0.824791 -0.267237
0.709641 -0.363125 0.60378
-0.439238 0.89835 -0.00604329
-0.388159 0.897061 -0.21122
-0.666785 -0.0835009 0.740557
-0.00300523 0.974651 0.223709
-0.389171 0.750077 -0.534725
-0.0971478 -0.612374 -0.784576
-0.423451 -0.36015 0.831253
-0.993491 0.11367 0.00736815
-0.258252 0.960573 -0.102983
-0.425909 -0.860118 0.280711
0.893385 -0.203949 -0.400335
-0.387024 -0.451835 0.803777
0.888788 -0.443046 0.117326
-0.282619 0.936262 0.208664
-0.296885 0.527729 -0.79584
0.117266 0.993092 0.00404516
-0.558596 0.176912 0.810353
0.677268 -0.337772 -0.653619
0.687504 -0.690877 0.223668
0.33615 0.941805 -0.00247425
0.469099 -0.350936 0.810426
-0.721615 -0.373565 -0.582856
0.697983 0.682057 0.218216
-0.830568 0.492755 -0.259518
0.00347143 0.973834 0.227232
0.394 -0.79439 -0.462287
0.276808 0.597955 0.752215
0.446604 -0.482962 -0.753188
0.477045 0.868825 -0.132556
-0.958984 0.271718 0.0807419
-0.474535 0.807597 -0.350149
-0.881981 -0.159275 -0.443555
0.474066 0.872761 0.116405
-0.412636 0.252482 0.875205
0.545285 0.379281 -0.747536
0.680077 -0.506749 -0.529813
0.357816 0.921703 0.149772
-0.351672 0.917563 -0.185484
0.0526254 -0.770426 -0.635353
0.362817 0.187979 -0.912704
0.684284 0.721072 -0.108675
-0.666304 0.480352 -0.570352
0.33388 0.72463 -0.602856
0.534668 -0.829988 0.158902
-0.831622 0.548664 -0.0858646
0.929874 0.318974 -0.183277
-0.91248 -0.409031 -0.0086597
0.508736 0.852339 -0.121266
-0.78297 0.424314 0.454881
-0.720185 0.571216 -0.393758
-0.245307 0.620785 -0.744615
0.802909 0.197401 0.562468
0.691355 0.394806 -0.605109
0.276281 0.932401 0.233019
-0.829395 0.532716 -0.168281
0.509905 0.696813 -0.504429
-0.520601 -0.662547 0.538522
-0.314754 0.943006 0.108022
0.776753 -0.225468 0.588063
0.205955 -0.0256957 -0.978224
0.185684 -0.803355 -0.565811
-0.793078 -0.154004 0.58933
0.209851 -0.33036 -0.920231
0.413082 -0.320397 0.852472
-0.717189 0.436883 0.54293
-0.491034 -0.406687 0.770384
-1.07393e-05 -0.824336 -0.566101
0.576205 -0.815197 -0.0586646
-0.227618 -0.814803 0.533185
-0.833512 -0.389543 -0.391809
-0.330291 0.863798 0.380474
0.920413 -0.0714134 -0.384369
-0.90732 0.369462 0.200669
-0.950101 -0.30818 0.0483028
-0.399411 -0.868989 0.292111
0.0498229 -0.952893 -0.299188
0.808265 0.57501 -0.126772
0.317342 -0.806244 -0.499264
0.46249 0.281679 0.84069
-0.993262 0.114063 0.0204992
-0.671467 -0.406591 0.619529
-0.422475 0.0811834 0.902732
-0.935426 0.321016 -0.148079
0.131819 -0.0571096 0.989627
-0.73921 -0.654972 0.156785
0.452794 -0.891364 -0.0211626
-0.26341 0.521537 0.811551
-0.611124 0.408027 -0.678263
0.615541 -0.475407 0.628568
0.891949 -0.417953 0.172459
-0.992694 -0.120133 -0.0112204
0.500007 0.771702 -0.393024
0.830213 0.320047 -0.456416
0.560737 0.330345 0.75924
0.400755 0.135565 -0.9061
-0.502093 0.556085 -0.662324
0.311223 0.936274 -0.162884
0.289977 0.571834 -0.767411
-0.0579618 0.9318 -0.358315
-0.620694 0.346732 0.703218
0.540216 0.670671 0.508298
-0.959653 -0.15607 0.233899
-0.726556 0.127012 0.675267
0.744793 0.644569 0.172669
0.902669 -0.00385889 0.430319
-0.136884 -0.976001 -0.169369
0.533056 0.290893 -0.794501
-0.219597 -0.627288 0.747186
-0.0781519 0.471915 -0.878173
-0.117402 0.958974 0.258044
0.683722 0.660124 -0.311064
0.853349 -0.482777 0.196778
-0.880059 -0.105299 0.463043
0.628934 -0.629668 0.456027
0.596317 0.175674 -0.783291
0.0266579 0.582423 -0.812448
0.307041 0.142505 -0.940967
0.549562 0.512414 0.659858
-0.0972152 -0.0714413 0.992696
0.957436 0.110621 -0.266606
-0.687594 0.0699621 -0.722717
0.09303 -0.822441 -0.561192
-0.568663 -0.541283 -0.619383
-0.741978 -0.649798 -0.165018
-0.105706 0.820639 0.561586
-0.633293 -0.767027 0.103005
-0.790252 0.138687 0.596882
0.0845372 0.933453 -0.348596
0.586686 0.474191 0.656462
0.0325541 -0.582595 -0.81211
-0.0840218 0.92015 0.382444
0.890325 0.16231 0.425414
0.272282 0.890429 -0.364689
-0.0579963 -0.940234 0.335554
-0.540129 -0.831737 0.128352
0.53289 0.826885 0.179692
0.828336 -0.0628695 -0.556693
-0.813203 0.391496 -0.430618
-0.830941 -0.0290646 -0.555601
-0.623216 0.690786 -0.36663
-0.254021 0.23876 0.937266
-0.075638 -0.767776 0.636239
0.387803 0.829988 -0.400911
0.966833 0.0810278 -0.242214
0.430943 0.685972 0.586285
-0.774858 -0.16626 -0.609879
0.191208 -0.615332 -0.764726
-0.56985 0.821658 -0.0121781
0.435156 -0.125999 -0.891495
0.524777 -0.739679 0.421288
-0.954879 0.293583 -0.0448908
-0.793702 0.0290466 0.607613
-0.94817 0.312575 -0.0571849
0.252134 -0.659096 -0.708534
0.824207 -0.248883 0.508666
0.710529 0.0522846 0.701723
0.839723 -0.473575 -0.265691
0.809335 0.304186 0.502442
-0.971304 0.104914 0.213451
-0.272045 0.0971307 0.95737
-0.688463 0.638404 -0.344178
0.109933 0.359319 -0.926717
-0.152346 0.953639 -0.259545
0.0557017 -0.931327 0.359899
-0.727786 -0.169913 0.664422
0.786543 0.0902248 -0.610909
-0.339138 0.764632 -0.548018
-0.261056 0.806585 -0.53035
-0.85771 0.215925 -0.466594
-0.128034 -0.887746 -0.44217
-0.646171 -0.761158 0.055701
-0.662783 -0.693928 -0.281395
-0.394322 0.193396 -0.898392
-0.54835 -0.778714 0.304823
0.421519 -0.755759 -0.501149
-0.381822 -0.72123 -0.577961
-0.648853 0.647136 -0.400255
-0.777194 -0.457681 -0.431854
-0.15863 -0.448397 0.879646
-0.889697 -0.0958477 -0.446377
0.592149 -0.734103 -0.332344
-0.273582 -0.590855 -0.758975
-0.816518 -0.563713 -0.124602
-0.703632 0.438038 0.559487
0.397261 -0.905128 -0.151417
-0.0305419 -0.899738 0.435361
0.099467 0.154668 -0.982947
-0.643392 0.621049 -0.447598
-0.664802 0.618922 -0.418299
0.771951 0.496072 0.397496
0.791922 -0.479236 0.378407
0.0333616 -0.697164 -0.716135
0.611003 0.12915 -0.781022
-0.941781 0.0172562 -0.335785
-0.435852 -0.510305 -0.741365
-0.059409 0.945317 -0.320697
-0.0080949 -0.504348 -0.863462
0.461628 0.453476 0.762403
-0.537631 0.543577 0.644575
0.237986 0.088673 0.967212
0.370699 -0.0685135 0.926223
0.671221 -0.740865 -0.0241166
0.901352 -0.412207 0.132852
-0.275362 0.603418 -0.748373
0.214553 0.507714 0.834382
0.852152 -0.378608 0.361238
-0.35744 0.925914 0.122143
-0.373111 -0.86759 -0.32875
0.627567 -0.61234 -0.480833
0.969707 0.227901 -0.0879178
0.520038 -0.851596 0.0659057
-0.411257 -0.323154 -0.852314
-0.471537 -0.254572 0.844302
-0.488627 -0.164797 0.856788
-0.543598 0.835366 0.0816357
-0.897146 -0.113636 0.426867
-0.539963 -0.74141 0.398437
0.59079 0.651637 -0.475748
-0.183484 -0.0384594 0.98227
-0.39036 -0.291735 -0.873218
0.552173 -0.823428 -0.130662
0.132997 0.692085 0.709458
0.844546 -0.386811 -0.370296
-0.605235 0.596928 -0.526656
0.115173 -0.151831 -0.981673
0.594842 -0.519366 -0.613532
-0.887534 0.371411 0.272647
0.561213 -0.06046 -0.82546
0.301801 -0.171085 -0.937895
-0.991648 -0.128609 0.00965754
0.0856692 0.985406 0.147089
-0.636145 0.605515 0.478196
-0.327465 0.722902 0.608423
-0.0138282 -0.673088 -0.739433
0.96241 0.260824 0.0757483
0.219252 0.36615 -0.904358
0.754272 0.582231 0.303448
0.897963 0.236261 0.371272
0.493436 -0.200974 -0.846245
0.257613 0.934567 -0.245396
-0.959152 -0.282688 -0.0106928
0.877462 0.43276 0.20683
-0.111791 -0.237821 0.964854
-0.85686 -0.445414 0.25961
-0.062088 0.274742 0.959511
-0.363733 -0.0850758 0.92761
0.0169296 -0.72484 -0.688709
-0.469745 -0.178892 0.864487
0.00194528 -0.392035 0.919948
0.603584 -0.193765 0.773396
-0.694311 0.396831 -0.600381
-0.838067 -0.100933 -0.53615
-0.538088 0.045873 -0.841639
-0.00818544 -0.86682 0.498554
-0.00850619 0.445315 -0.895334
0.656072 0.141148 0.741382
-0.165547 0.784747 -0.597299
0.723602 0.681 0.112423
-0.42286 0.57776 0.698128
0.0404501 -0.724407 -0.688185
-0.475512 -0.560453 0.678071
0.593685 0.698253 0.399976
-0.439858 0.559456 0.70252
0.846516 -0.337597 -0.41163
-0.772358 0.371919 -0.514917
-0.29374 0.83744 0.460881
-0.919733 0.339962 -0.196257
0.233402 -0.920736 0.312679
0.700107 -0.00863503 0.713986
0.608701 -0.780253 0.143835
-0.662768 0.617996 -0.42287
0.217979 0.682526 -0.697599
0.53668 0.520409 -0.66419
0.921082 0.0234235 0.388665
-0.0342942 -0.642157 0.765806
0.285928 -0.307875 -0.907446
-0.200652 -0.371789 -0.906373
-0.0242138 0.821092 -0.570282
0.695244 -0.639721 -0.327709
0.162763 -0.985524 0.047447
0.952435 -0.151899 -0.264185
-0.778038 -0.291304 0.556596
-0.215631 0.752087 0.622791
-0.659499 -0.348852 0.665856
0.873685 -0.481928 -0.0664826
0.378284 0.85453 0.35592
-0.310217 -0.570213 -0.760673
-0.95755 -0.243056 -0.154988
0.334895 0.71533 0.613309
0.534845 -0.63423 -0.558295
-0.902891 0.333647 0.271049
-0.208353 -0.731694 0.649009
-0.924326 -0.256036 0.282962
0.521938 0.790886 -0.319501
-0.713676 0.695722 -0.0814761
-0.590578 -0.737152 -0.328366
-0.697207 0.704074 -0.13484
0.27152 -0.864511 -0.422963
0.0354132 0.996308 -0.0782101
0.276087 -0.877251 -0.39269
-0.21944 0.00551744 0.975611
-0.371722 0.896753 0.240119
-0.212119 -0.59564 -0.774738
0.44435 -0.707855 0.549085
-0.223879 0.866984 0.445215
0.5007 -0.533159 -0.681939
-0.0480995 -0.993149 -0.106492
-0.716316 -0.565118 0.409309
0.508049 0.487031 0.710413
0.189242 -0.674909 -0.713222
0.879622 0.363166 0.307206
0.385548 0.764973 -0.515915
0.299378 0.770032 0.563404
0.149224 0.0483507 0.987621
-0.587294 -0.287567 0.756565
0.703108 0.483162 0.521722
0.553537 -0.465399 -0.690652
0.655706 -0.590838 -0.470063
0.61562 -0.413408 0.670899
0.229071 -0.963353 -0.139565
-0.960743 0.217535 -0.172196
0.0982736 0.839875 -0.533808
0.824928 -0.511194 0.241194
-0.781374 0.124913 0.611433
-0.623257 0.767478 0.150094
0.448581 -0.890688 0.0738249
0.493577 -0.733787 -0.466838
-0.0651192 0.10416 -0.992426
-0.685267 -0.0701237 -0.724908
0.99287 -0.027684 -0.115939
0.3325 0.92938 -0.1603
0.738859 -0.23978 0.629757
0.0102287 0.319267 0.94761
0.24315 -0.5727 -0.782874
0.111393 0.87813 -0.465274
0.375869 -0.403185 -0.834365
0.564426 0.635442 -0.526912
-0.0994812 -0.250073 -0.963103
0.3132 0.893499 -0.321816
-0.465535 -0.488896 0.737738
0.710753 -0.604745 0.359324
0.356237 0.53585 -0.76548
-0.167688 0.627242 0.760558
-0.960061 0.272884 -0.0617858
0.666069 -0.705402 0.242405
0.866184 0.116307 0.486002
0.909001 0.416785 0.00263418
0.112994 0.0863296 0.989838
0.0979663 0.721433 -0.68552
0.611852 -0.0796372 0.786953
0.135206 -0.741986 -0.65664
0.13515 0.81038 0.570104
-0.607948 -0.793312 0.0324776
-0.997228 -0.0718374 0.0194061
0.0970379 -0.871206 -0.481231
0.379666 -0.680275 0.626961
-0.819031 0.24479 0.518909
-0.185109 0.851736 -0.490184
-0.784751 0.0665702 -0.616226
0.00485343 -0.12914 -0.991614
0.187799 -0.777242 0.600521
0.0371311 0.970116 0.239783
0.424501 -0.326438 0.844534
-0.43981 0.253279 -0.861636
0.460234 -0.49396 -0.737691
-0.781213 0.483875 -0.394426
-0.379234 0.780389 -0.497167
0.880525 -0.368075 -0.298659
0.78303 -0.0529196 -0.619728
-0.546713 0.664056 0.510033
-0.804203 0.285492 -0.521298
-0.244215 0.254971 0.935601
-0.0989731 0.833161 -0.544102
0.0357527 0.390905 0.919736
-0.501373 -0.863828 0.0492541
-0.39522 -0.743641 -0.539258
-0.351271 0.912562 -0.209376
-0.175359 -0.718747 -0.672794
0.112416 0.261797 0.958553
0.107246 -0.881531 -0.459784
0.575858 0.315881 0.75406
-0.100621 -0.0508733 -0.993623
-0.309072 -0.933103 -0.183828
0.167337 -0.872439 0.459182
0.0587894 0.688791 0.722572
0.910203 -0.0565592 0.410282
-0.679108 0.109203 -0.72587
-0.832601 -0.403461 -0.379466
0.769306 -0.543653 -0.335575
-0.923419 0.372655 0.0917882
0.904997 0.418024 0.0789756
-0.589608 -0.674168 -0.444815
0.650991 0.516639 0.556143
-0.751293 0.218327 -0.62281
0.349603 0.928372 0.126112
0.681467 0.731534 0.0214493
-0.346529 -0.897301 -0.273437
0.0824142 -0.778526 0.622178
0.249874 -0.467565 0.847907
0.644301 -0.672023 -0.365049
-0.485428 -0.822185 0.297272
0.161352 0.49932 0.851261
0.424943 0.519763 -0.741128
-0.890535 -0.440207 0.114744
0.162285 -0.484302 -0.859718
-0.326261 0.915946 0.233658
0.65908 -0.497679 -0.563851
-0.69349 -0.54662 -0.469339
-0.610629 0.0797655 0.787889
-0.905728 -0.385052 0.177175
0.109842 -0.48099 0.869818
-0.649111 0.404925 -0.643965
-0.491362 0.579371 0.650302
0.211197 0.845834 -0.489858
-0.624727 0.0857328 0.776122
-0.073224 0.944114 0.321382
0.867727 0.248036 0.430729
0.903353 -0.235133 -0.3587
-0.988782 -0.149075 -0.00935699
0.183333 -0.974155 -0.131953
0.950367 0.307884 0.0448275
0.474611 -0.856484 -0.202926
0.368391 -0.851221 0.37378
0.715837 0.422003 -0.556319
0.77349 -0.409594 0.483679
0.975606 -0.12399 0.181162
0.16588 -0.955395 -0.244346
0.224898 0.957887 0.178529
0.255148 0.918738 0.301364
0.671829 -0.633579 -0.383698
-0.910539 0.17895 0.372688
0.914311 -0.40348 0.0351918
0.649673 0.253346 0.716757
0.578615 0.814907 0.03363
0.462456 0.799587 -0.383139
0.167462 -0.341958 0.924674
-0.942569 0.256557 0.213875
0.461087 0.116289 0.879702
0.326493 -0.26693 0.906725
0.408 -0.592523 -0.694587
-0.405847 -0.060907 -0.911909
0.433867 0.812795 -0.388747
0.0537502 -0.984838 -0.164939
0.746052 0.536412 0.394549
-0.673742 -0.013972 -0.738834
-0.745459 -0.654427 0.126552
-0.638498 0.16244 0.752285
0.257476 0.841943 0.474171
-0.237159 0.322302 -0.916448
0.290229 -0.354201 -0.888993
0.232033 -0.0630597 0.970662
-0.519956 0.323907 -0.790398
-0.709031 -0.468365 0.527171
-0.776931 -0.224906 -0.588043
-0.534262 0.385783 -0.752154
0.654454 0.753656 -0.0607652
0.671296 -0.526167 -0.522024
-0.747386 0.662474 -0.0504199
0.777053 -0.121799 0.617538
-0.673107 0.0261845 -0.739081
-0.323985 0.678215 0.65959
-0.79817 -0.547656 0.250994
0.882982 -0.0158243 -0.46914
0.551356 0.0774231 0.83067
